,ECG0
143754,0.14278136
143755,0.146474212
143756,0.146476189
143757,0.152014293
143758,0.153861517
143759,0.148327061
143760,0.153864926
143761,0.148330306
143762,0.152022603
143763,0.153869414
143764,0.155716136
143765,0.153871966
143766,0.152027705
143767,0.148337949
143768,0.146493498
143769,0.150185151
143770,0.152031304
143771,0.152031955
143772,0.150187102
143773,0.152032946
143774,0.153878683
143775,0.157569713
143776,0.157569831
143777,0.157569837
143778,0.152033527
143779,0.148342503
143780,0.150187563
143781,0.152032504
143782,0.155722724
143783,0.15203122
143784,0.148339592
143785,0.142802437
143786,0.148337559
143787,0.148336349
143788,0.150180409
143789,0.152024337
143790,0.144641127
143791,0.133566981
143792,0.139101303
143793,0.140944684
143794,0.139097124
143795,0.139094823
143796,0.133556176
143797,0.129862785
143798,0.129860049
143799,0.135393367
143800,0.133544932
143801,0.131696347
143802,0.12984761
143803,0.126153319
143804,0.127995074
143805,0.131682074
143806,0.127987314
143807,0.127983196
143808,0.126133518
143809,0.122438277
143810,0.124279076
143811,0.12427431
143812,0.12611478
143813,0.122418882
143814,0.122413618
143815,0.116871984
143816,0.118711783
143817,0.120551412
143818,0.122390869
143819,0.122384752
143820,0.11499686
143821,0.114990396
143822,0.116829158
143823,0.118667743
143824,0.11866075
143825,0.113117378
143826,0.113110029
143827,0.1112571
143828,0.116785593
143829,0.118623104
143830,0.120460433
143831,0.116761378
143832,0.114907541
143833,0.111208119
143834,0.111199314
143835,0.116726527
143836,0.114871951
143837,0.114862591
143838,0.116698444
143839,0.118534111
143840,0.120369591
143841,0.129586485
143842,0.136957791
143843,0.138792706
143844,0.136936632
143845,0.136925769
143846,0.142450918
143847,0.147975878
143848,0.147964446
143849,0.149798225
143850,0.151631814
143851,0.155310612
143852,0.155298419
143853,0.160822237
143854,0.158964261
143855,0.157106095
143856,0.155247738
143857,0.157079991
143858,0.158912053
143859,0.160743923
143860,0.157039401
143861,0.149643887
143862,0.142248182
143863,0.136697686
143864,0.134837801
143865,0.138513927
143866,0.144035263
143867,0.142174807
143868,0.14031416
143869,0.142144124
143870,0.140283097
143871,0.13657648
143872,0.138405876
143873,0.125471877
143874,0.121764693
143875,0.116211919
143876,0.116195159
143877,0.116178211
143878,0.110624874
143879,0.11060755
143880,0.105053838
143881,0.09949994
143882,0.099482057
143883,0.105000189
143884,0.103136534
143885,0.101272694
143886,0.097563269
143887,0.09754446
143888,0.099370868
143889,0.101197093
143890,0.101177734
143891,0.097467391
143892,0.093756866
143893,0.09004616
143894,0.091871474
143895,0.102923611
143896,0.102903164
143897,0.099191735
143898,0.097325528
143899,0.095459142
143900,0.09912878
143901,0.097262038
143902,0.084322714
143903,0.062156211
143904,0.03629873
143905,0.03074048
143906,0.04548146
143907,0.07683087
143908,0.110025506
143909,0.176437177
143910,0.283447488
143911,0.412602432
143912,0.562056609
143913,0.689365806
143914,0.796375424
143915,0.87385846
143916,0.899670107
143917,0.870119564
143918,0.772289028
143919,0.595106094
143920,0.388396581
143921,0.220440308
143922,0.104155081
143923,0.054304104
143924,0.043206369
143925,0.05425327
143926,0.081908606
143927,0.116945374
143928,0.133527965
143929,0.133501781
143930,0.116866821
143931,0.118685697
143932,0.116813601
143933,0.107559733
143934,0.103841896
143935,0.101969289
143936,0.094560311
143937,0.094532764
143938,0.094505047
143939,0.088940957
143940,0.087067499
143941,0.08519387
143942,0.087010871
143943,0.090673103
143944,0.085108161
143945,0.083233849
143946,0.083204768
143947,0.079484715
143948,0.079455292
143949,0.081271098
143950,0.083086734
143951,0.081211398
143952,0.07564509
143953,0.075614812
143954,0.075584363
143955,0.079244545
143956,0.088440757
143957,0.082873594
143958,0.079151659
143959,0.077274955
143960,0.077243479
143961,0.084593435
143962,0.088252419
143963,0.086375029
143964,0.082652068
143965,0.084465137
143966,0.084432634
143967,0.091781563
143968,0.093594118
143969,0.095406502
143970,0.093527914
143971,0.095339956
143972,0.095306426
143973,0.104499727
143974,0.106311255
143975,0.10258641
143976,0.108088396
143977,0.113590211
143978,0.115401054
143979,0.124593328
143980,0.130094629
143981,0.130059557
143982,0.139251317
143983,0.141061302
143984,0.144716517
143985,0.153907763
143986,0.161253436
143987,0.166753537
143988,0.170408066
143989,0.175907823
143990,0.181407409
143991,0.190597624
143992,0.196096865
143993,0.201595935
143994,0.203404031
143995,0.210748156
143996,0.212555907
143997,0.229126689
143998,0.230934094
143999,0.236432127
144000,0.234548384
144001,0.238200669
144002,0.245543582
144003,0.25288632
144004,0.260228883
144005,0.26018967
144006,0.260150281
144007,0.260110717
144008,0.258225576
144009,0.265567262
144010,0.26921797
144011,0.267332299
144012,0.267291852
144013,0.261715024
144014,0.26167422
144015,0.257942436
144016,0.252365072
144017,0.241251326
144018,0.235673601
144019,0.228250295
144020,0.220826807
144021,0.22263014
144022,0.215206287
144023,0.204091449
144024,0.191131027
144025,0.183706621
144026,0.179972831
144027,0.178084256
144028,0.174350093
144029,0.166924942
144030,0.161345003
144031,0.153919475
144032,0.153875359
144033,0.153831052
144034,0.151941154
144035,0.150051064
144036,0.14262458
144037,0.142579504
144038,0.146225035
144039,0.149870372
144040,0.14797931
144041,0.146088052
144042,0.142351196
144043,0.140459543
144044,0.144103892
144045,0.142211839
144046,0.142164986
144047,0.143963333
144048,0.142070676
144049,0.140177816
144050,0.143820954
144051,0.149309287
144052,0.147415813
144053,0.147367533
144054,0.143628245
144055,0.139888749
144056,0.143530647
144057,0.150863136
144058,0.154504614
144059,0.152609679
144060,0.148869132
144061,0.145128372
144062,0.148769001
144063,0.154254817
144064,0.157895017
144065,0.1559988
144066,0.154102367
144067,0.148514915
144068,0.157690451
144069,0.159484166
144070,0.159432261
144071,0.153843935
144072,0.15379159
144073,0.151893623
144074,0.153686236
144075,0.159169428
144076,0.160961596
144077,0.159062739
144078,0.153472857
144079,0.151573552
144080,0.158901024
144081,0.157001267
144082,0.155101285
144083,0.156891876
144084,0.151300638
144085,0.149399974
144086,0.151189883
144087,0.152979563
144088,0.154769014
144089,0.152867435
144090,0.150965626
144091,0.147218187
144092,0.149006719
144093,0.148949619
144094,0.148892289
144095,0.145143926
144096,0.143240733
144097,0.137646506
144098,0.135742849
144099,0.143065963
144100,0.143007243
144101,0.14294829
144102,0.137352903
144103,0.129911883
144104,0.137233835
144105,0.137173953
144106,0.138959239
144107,0.137053491
144108,0.127765909
144109,0.122168895
144110,0.123953252
144111,0.122046576
144112,0.123830469
144113,0.12192333
144114,0.125552161
144115,0.119953759
144116,0.123582128
144117,0.125364867
144118,0.123456574
144119,0.121548053
144120,0.117793901
144121,0.114039521
144122,0.119511915
144123,0.121293281
144124,0.121229019
144125,0.117473729
144126,0.115563615
144127,0.111807874
144128,0.120969713
144129,0.119058925
144130,0.120838715
144131,0.117082081
144132,0.115170626
144133,0.115104351
144134,0.120574058
144135,0.122352745
144136,0.118595012
144137,0.120373265
144138,0.114769699
144139,0.112856719
144140,0.118325128
144141,0.123793325
144142,0.127415909
144143,0.134729084
144144,0.132815047
144145,0.136437004
144146,0.140058754
144147,0.149216501
144148,0.14730164
144149,0.147231976
144150,0.147162112
144151,0.145246646
144152,0.152557986
144153,0.152487525
144154,0.156107671
144155,0.159727622
144156,0.159656579
144157,0.155894545
144158,0.157668522
144159,0.157596912
144160,0.151988913
144161,0.148226131
144162,0.138926964
144163,0.131473017
144164,0.131400493
144165,0.135018592
144166,0.140481917
144167,0.138563465
144168,0.142181043
144169,0.136571448
144170,0.136497886
144171,0.138269559
144172,0.127123263
144173,0.127049209
144174,0.119593391
144175,0.112137416
144176,0.112062886
144177,0.111988202
144178,0.108222564
144179,0.108147577
144180,0.09884544
144181,0.096924758
144182,0.098694735
144183,0.096773768
144184,0.098543463
144185,0.09846762
144186,0.09101004
144187,0.090933929
144188,0.09639389
144189,0.100008321
144190,0.098086425
144191,0.096164405
144192,0.090551462
144193,0.090474602
144194,0.094088426
144195,0.095856734
144196,0.097624931
144197,0.095702216
144198,0.093779394
144199,0.088165666
144200,0.091778837
144201,0.088010306
144202,0.076860074
144203,0.054637343
144204,0.034259919
144205,0.037872611
144206,0.05809382
144207,0.089387346
144208,0.129907791
144209,0.201799965
144210,0.31060007
144211,0.432317903
144212,0.555881062
144213,0.681289548
144214,0.780862356
144215,0.854599488
144216,0.880356139
144217,0.850750709
144218,0.743638392
144219,0.575627797
144220,0.38916314
144221,0.226688635
144222,0.114039894
144223,0.049371518
144224,0.034528909
144225,0.047367264
144226,0.08050498
144227,0.121024258
144228,0.133862487
144229,0.124555871
144230,0.115249219
144231,0.109633335
144232,0.107708221
144233,0.103937677
144234,0.105703308
144235,0.10008731
144236,0.098162091
144237,0.094391451
144238,0.096156993
144239,0.088695515
144240,0.084924823
144241,0.079308718
144242,0.081074205
144243,0.082839683
144244,0.080914353
144245,0.080834419
144246,0.077063681
144247,0.076983745
144248,0.080594611
144249,0.08236008
144250,0.082280155
144251,0.080354836
144252,0.076584128
144253,0.074658832
144254,0.074578951
144255,0.081880689
144256,0.079955442
144257,0.079875616
144258,0.076105012
144259,0.076025234
144260,0.077790884
144261,0.079556563
144262,0.081322273
144263,0.086778818
144264,0.086699197
144265,0.084774213
144266,0.088385471
144267,0.09199677
144268,0.095608115
144269,0.091837903
144270,0.08806774
144271,0.089833829
144272,0.097136174
144273,0.102593173
144274,0.102514027
144275,0.109816544
144276,0.104201318
144277,0.105967758
144278,0.105888864
144279,0.113191641
144280,0.122339888
144281,0.120415805
144282,0.118491796
144283,0.122104066
144284,0.129407217
144285,0.136710448
144286,0.142168362
144287,0.147626362
144288,0.147548248
144289,0.149315624
144290,0.160310094
144291,0.163923056
144292,0.173072316
144293,0.176685472
144294,0.180298728
144295,0.187602887
144296,0.19121635
144297,0.204056921
144298,0.213206799
144299,0.214975184
144300,0.220434483
144301,0.220357694
144302,0.227662623
144303,0.234967669
144304,0.240427435
144305,0.245887321
144306,0.240274927
144307,0.24019886
144308,0.247504522
144309,0.252964912
144310,0.260270832
144311,0.262040683
144312,0.263810666
144313,0.261889984
144314,0.26366024
144315,0.267276034
144316,0.267201167
144317,0.263435641
144318,0.263361058
144319,0.257750418
144320,0.253985324
144321,0.255756579
144322,0.250146381
144323,0.242690932
144324,0.233390233
144325,0.224089687
144326,0.218480097
144327,0.214716062
144328,0.207261382
144329,0.196116059
144330,0.188661696
144331,0.179362092
144332,0.175598851
144333,0.175526574
144334,0.169918258
144335,0.164310107
144336,0.158702121
144337,0.153094302
144338,0.151177451
144339,0.147415369
144340,0.149189658
144341,0.149118717
144342,0.141666345
144343,0.136059546
144344,0.139679924
144345,0.141455075
144346,0.141385
144347,0.139469701
144348,0.139399979
144349,0.139330435
144350,0.14110647
144351,0.146573485
144352,0.148349879
144353,0.148281053
144354,0.140830807
144355,0.137071544
144356,0.140694066
144357,0.149852974
144358,0.151630465
144359,0.149717339
144360,0.145958998
144361,0.140355444
144362,0.149515281
144363,0.153139105
144364,0.153072316
144365,0.153005716
144366,0.152939306
144367,0.149182285
144368,0.152807058
144369,0.156432023
144370,0.156366379
144371,0.158146328
144372,0.154390269
144373,0.150634405
144374,0.156105738
144375,0.159731865
144376,0.161512789
144377,0.161448508
144378,0.161384424
144379,0.159475137
144380,0.159411449
144381,0.16119336
144382,0.16113007
144383,0.159221579
144384,0.151777087
144385,0.153559799
144386,0.157188113
144387,0.158971228
144388,0.158909146
144389,0.157001866
144390,0.149558588
144391,0.151342517
144392,0.147590449
144393,0.15122019
144394,0.154850136
144395,0.149253285
144396,0.149192844
144397,0.145441809
144398,0.145381783
144399,0.147167367
144400,0.14895316
144401,0.148893763
144402,0.145143775
144403,0.135857796
144404,0.139489833
144405,0.141276682
144406,0.141218343
144407,0.137469417
144408,0.135566105
144409,0.128126807
144410,0.131760127
144411,0.133548263
144412,0.131645814
144413,0.131588983
144414,0.12968697
144415,0.122248974
144416,0.1258836
144417,0.129518447
144418,0.129462713
144419,0.129407201
144420,0.123815709
144421,0.120069841
144422,0.121860398
144423,0.121805778
144424,0.127287586
144425,0.123542617
144426,0.123488675
144427,0.121589561
144428,0.119690675
144429,0.123328219
144430,0.123275192
144431,0.121376995
144432,0.11947903
144433,0.117581297
144434,0.117529198
144435,0.124858936
144436,0.122961905
144437,0.119219709
144438,0.117323151
144439,0.11173603
144440,0.11722155
144441,0.120861909
144442,0.124502508
144443,0.122607147
144444,0.12624823
144445,0.122507954
144446,0.133531127
144447,0.142709144
144448,0.146351205
144449,0.140766511
144450,0.148099869
144451,0.146206472
144452,0.149849528
144453,0.153492834
144454,0.157136393
144455,0.164471006
144456,0.16257887
144457,0.153305386
144458,0.156949963
144459,0.158749397
144460,0.160549089
144461,0.169730642
144462,0.164149251
144463,0.162258922
144464,0.162214256
144465,0.158479053
144466,0.154744114
144467,0.15100944
144468,0.141738831
144469,0.138004692
144470,0.143497824
144471,0.143455025
144472,0.152639499
144473,0.154442642
144474,0.152555257
144475,0.143286544
144476,0.137708907
144477,0.139513148
144478,0.132090664
144479,0.124668458
144480,0.122782732
144481,0.120897287
144482,0.115321322
144483,0.113436441
144484,0.115242644
144485,0.11520373
144486,0.102247298
144487,0.102208957
144488,0.100325502
144489,0.102133137
144490,0.10209566
144491,0.098367673
144492,0.096485378
144493,0.092757974
144494,0.096412466
144495,0.098221852
144496,0.101876934
144497,0.099996109
144498,0.098115582
144499,0.090699151
144500,0.096200823
144501,0.099857394
144502,0.097978063
144503,0.099789835
144504,0.097911108
144505,0.094187284
144506,0.092309164
144507,0.09781295
144508,0.092244639
144509,0.082985832
144510,0.058964127
144511,0.033097329
144512,0.020148643
144513,0.031190473
144514,0.056995818
144515,0.079110671
144516,0.110452837
144517,0.186084928
144518,0.304161544
144519,0.453610282
144520,0.590141527
144521,0.715600682
144522,0.820760743
144523,0.894549307
144524,0.933275573
144525,0.929557939
144526,0.857560797
144527,0.702520942
144528,0.501346386
144529,0.302017545
144530,0.152514834
144531,0.073137659
144532,0.043586614
144533,0.045407692
144534,0.061992289
144535,0.093340404
144536,0.126534232
144537,0.141274368
144538,0.130179208
144539,0.11723896
144540,0.113526028
144541,0.106122605
144542,0.106101097
144543,0.106079899
144544,0.106059012
144545,0.093120631
144546,0.087564162
144547,0.082008003
144548,0.081988353
144549,0.080123612
144550,0.081949979
144551,0.080085853
144552,0.076376632
144553,0.072667717
144554,0.078186111
144555,0.076323207
144556,0.074460607
144557,0.076289112
144558,0.070736318
144559,0.070720027
144560,0.072549439
144561,0.072533751
144562,0.078054565
144563,0.074348676
144564,0.070643085
144565,0.074319395
144566,0.076150602
144567,0.079827506
144568,0.076123104
144569,0.068728195
144570,0.077942187
144571,0.077929469
144572,0.077917043
144573,0.083441112
144574,0.087120072
144575,0.08710852
144576,0.081561057
144577,0.083395485
144578,0.087075602
144579,0.088910605
144580,0.090745895
144581,0.088890669
144582,0.092571929
144583,0.090717272
144584,0.096244499
144585,0.105462811
144586,0.1072998
144587,0.105446269
144588,0.101747617
144589,0.101740044
144590,0.107268951
144591,0.114643534
144592,0.120172993
144593,0.118321123
144594,0.122005729
144595,0.123845207
144596,0.134911959
144597,0.14044278
144598,0.144128469
144599,0.147814427
144600,0.149655251
144601,0.153341742
144602,0.1625647
144603,0.171787921
144604,0.177320603
144605,0.182853547
144606,0.182850549
144607,0.188384012
144608,0.199453934
144609,0.20498791
144610,0.212367542
144611,0.212365825
144612,0.223436763
144613,0.22528095
144614,0.234506988
144615,0.241887873
144616,0.243732803
144617,0.249268778
144618,0.251114196
144619,0.247423654
144620,0.256651155
144621,0.258497293
144622,0.26772527
144623,0.26957188
144624,0.269573322
144625,0.269574995
144626,0.271422299
144627,0.278806033
144628,0.27880839
144629,0.273274769
144630,0.269586772
144631,0.265898994
144632,0.267747636
144633,0.265905694
144634,0.262218565
144635,0.256686247
144636,0.241927137
144637,0.234549837
144638,0.229018142
144639,0.223486652
144640,0.225336965
144641,0.212424272
144642,0.201357177
144643,0.192135677
144644,0.18660517
144645,0.181074853
144646,0.179235524
144647,0.170014778
144648,0.158948815
144649,0.157110034
144650,0.15158063
144651,0.151587603
144652,0.15344015
144653,0.147911264
144654,0.144227947
144655,0.142390195
144656,0.135016405
144657,0.136869778
144658,0.140568709
144659,0.135040792
144660,0.135049229
144661,0.131367015
144662,0.131375749
144663,0.135075429
144664,0.136929851
144665,0.13509361
144666,0.133257506
144667,0.129576136
144668,0.135121899
144669,0.138822391
144670,0.136986807
144671,0.142532949
144672,0.138852208
144673,0.133326185
144674,0.137027279
144675,0.144419288
144676,0.144429804
144677,0.148131229
144678,0.142605755
144679,0.140771184
144680,0.144472914
144681,0.151865541
144682,0.153722061
144683,0.148197069
144684,0.148208368
144685,0.148219752
144686,0.140849617
144687,0.148242768
144688,0.153790595
144689,0.155647696
144690,0.153814069
144691,0.151980512
144692,0.153837823
144693,0.155695199
144694,0.152016435
144695,0.152028532
144696,0.153886087
144697,0.148362093
144698,0.150219753
144699,0.152077463
144700,0.15393522
144701,0.15394762
144702,0.15026926
144703,0.148436341
144704,0.152139659
144705,0.153997612
144706,0.152164795
144707,0.150332008
144708,0.150344648
144709,0.14297571
144710,0.150369999
144711,0.152228107
144712,0.14855003
144713,0.146717368
144714,0.143039319
144715,0.139361281
144716,0.139374052
144717,0.144923032
144718,0.143090412
144719,0.137566993
144720,0.133888975
144721,0.132056354
144722,0.13575993
144723,0.137618099
144724,0.135785458
144725,0.133952805
144726,0.13212014
144727,0.13028746
144728,0.130300163
144729,0.135849049
144730,0.130325511
144731,0.128492751
144732,0.124814566
144733,0.121136355
144734,0.122994317
144735,0.12854305
144736,0.12855555
144737,0.124877215
144738,0.123044245
144739,0.115675036
144740,0.119378193
144741,0.119390508
144742,0.123093583
144743,0.119415012
144744,0.117581797
144745,0.112057734
144746,0.115760626
144747,0.115772669
144748,0.121320862
144749,0.119487401
144750,0.115808486
144751,0.112129517
144752,0.113986693
144753,0.119534614
144754,0.121391675
144755,0.117712475
144756,0.117724016
144757,0.114044693
144758,0.11590151
144759,0.115912862
144760,0.121460351
144761,0.11593537
144762,0.117791925
144763,0.11411221
144764,0.114123228
144765,0.121515779
144766,0.123372057
144767,0.125228264
144768,0.1289298
144769,0.130785862
144770,0.138178053
144771,0.147415569
144772,0.145580608
144773,0.145590971
144774,0.140065057
144775,0.140075267
144776,0.149312404
144777,0.149322459
144778,0.156714038
144779,0.158569337
144780,0.156733755
144781,0.151207292
144782,0.151216951
144783,0.158608131
144784,0.16415383
144785,0.166008647
144786,0.160481779
144787,0.151264029
144788,0.1531186
144789,0.151282287
144790,0.149445891
144791,0.140227811
144792,0.136545849
144793,0.129173002
144794,0.134717877
144795,0.143953469
144796,0.149498176
144797,0.147661197
144798,0.143978734
144799,0.134759985
144800,0.136613556
144801,0.136621642
144802,0.131093443
144803,0.12741056
144804,0.120036792
144805,0.114508341
144806,0.116361409
144807,0.114523592
144808,0.112685692
144809,0.107156906
144810,0.105318839
144811,0.099789887
144812,0.097951653
144813,0.099804138
144814,0.099811139
144815,0.099818057
144816,0.094288692
144817,0.088759244
144818,0.094302118
144819,0.094308708
144820,0.098006018
144821,0.098012445
144822,0.092482589
144823,0.092488854
144824,0.09618584
144825,0.096191944
144826,0.099888769
144827,0.094358511
144828,0.098055177
144829,0.086988558
144830,0.090685065
144831,0.08699989
144832,0.079623835
144833,0.051948295
144834,0.026118077
144835,0.013205585
144836,0.026128624
144837,0.048278587
144838,0.079655476
144839,0.135022495
144840,0.225452048
144841,0.356480336
144842,0.507807954
144843,0.64621769
144844,0.773554946
144845,0.873211116
144846,0.930422996
144847,0.941499784
144848,0.895369076
144849,0.779113069
144850,0.589040961
144851,0.369442366
144852,0.184906305
144853,0.07418619
144854,0.037282021
144855,0.044667389
144856,0.05943428
144857,0.088964298
144858,0.122185038
144859,0.135106292
144860,0.129573462
144861,0.120349751
144862,0.11297136
144863,0.103747489
144864,0.10190514
144865,0.094526508
144866,0.096374798
144867,0.090841404
144868,0.09084413
144869,0.085310572
144870,0.077931531
144871,0.077934008
144872,0.076091002
144873,0.077938713
144874,0.076095539
144875,0.077943081
144876,0.072408936
144877,0.066874705
144878,0.074258192
144879,0.074259991
144880,0.077952504
144881,0.077954128
144882,0.074264864
144883,0.074266313
144884,0.074267673
144885,0.079805147
144886,0.081651729
144887,0.081652822
144888,0.076117623
144889,0.076118534
144890,0.079810156
144891,0.083501687
144892,0.085347725
144893,0.08534827
144894,0.079812521
144895,0.07981288
144896,0.083503947
144897,0.08719492
144898,0.087194998
144899,0.094576583
144900,0.090885669
144901,0.08719466
144902,0.092730557
144903,0.098266358
144904,0.103802062
144905,0.105646867
144906,0.105646175
144907,0.103799983
144908,0.109335295
144909,0.118561308
144910,0.122251021
144911,0.122249832
144912,0.125939344
144913,0.125937953
144914,0.135163464
144915,0.142543472
144916,0.148077978
144917,0.151766979
144918,0.157301278
144919,0.159144671
144920,0.168369562
144921,0.179439748
144922,0.186819027
144923,0.1941982
144924,0.201577265
144925,0.203420021
144926,0.210798871
144927,0.218177612
144928,0.229247044
144929,0.229243962
144930,0.236622372
144931,0.231082865
144932,0.243997252
144933,0.255066125
144934,0.256907881
144935,0.258749523
144936,0.256900247
144937,0.262432456
144938,0.262428347
144939,0.269805721
144940,0.275337576
144941,0.277178509
144942,0.27717392
144943,0.273478408
144944,0.277164375
144945,0.282695618
144946,0.278999733
144947,0.273458321
144948,0.26422598
144949,0.260529712
144950,0.254987914
144951,0.251291385
144952,0.242058522
144953,0.238361728
144954,0.227283197
144955,0.214359129
144956,0.208816527
144957,0.199582985
144958,0.197730905
144959,0.190342483
144960,0.182953918
144961,0.170029008
144962,0.166330956
144963,0.164478158
144964,0.162625213
144965,0.155235916
144966,0.149691869
144967,0.14230227
144968,0.14229412
144969,0.145976615
144970,0.144122753
144971,0.145959534
144972,0.142259955
144973,0.133024013
144974,0.134860312
144975,0.136696447
144976,0.134841616
144977,0.13667742
144978,0.132976854
144979,0.134812321
144980,0.132956815
144981,0.136637338
144982,0.138472287
144983,0.134770859
144984,0.138450856
144985,0.131058271
144986,0.140274112
144987,0.14579897
144988,0.145787444
144989,0.149466534
144990,0.145763837
144991,0.142060952
144992,0.147584882
144993,0.154954022
144994,0.153095968
144995,0.149392321
144996,0.151224681
144997,0.147520644
144998,0.153043412
144999,0.156720582
145000,0.158552152
145001,0.158538119
145002,0.152987683
145003,0.151127844
145004,0.1492678
145005,0.14925295
145006,0.156619495
145007,0.152913427
145008,0.152897951
145009,0.152882263
145010,0.152866362
145011,0.154695648
145012,0.154679319
145013,0.158353575
145014,0.15095521
145015,0.145402027
145016,0.149075627
145017,0.154594408
145018,0.150885964
145019,0.149022698
145020,0.149004609
145021,0.145295493
145022,0.141586153
145023,0.147103588
145024,0.145239194
145025,0.143374571
145026,0.141509719
145027,0.135953836
145028,0.139624724
145029,0.143295381
145030,0.141429604
145031,0.137718192
145032,0.135851948
145033,0.126603866
145034,0.132118753
145035,0.133942604
145036,0.135766218
145037,0.128362592
145038,0.12649493
145039,0.12278163
145040,0.124604292
145041,0.126426716
145042,0.1282489
145043,0.128225444
145044,0.122665546
145045,0.115260007
145046,0.122617432
145047,0.126283814
145048,0.120722953
145049,0.118852652
145050,0.116982109
145051,0.118802126
145052,0.120621901
145053,0.116905232
145054,0.116879124
145055,0.118698174
145056,0.11313538
145057,0.109417746
145058,0.111236072
145059,0.118590359
145060,0.120408203
145061,0.118535005
145062,0.118506968
145063,0.112942489
145064,0.116604773
145065,0.118421418
145066,0.116547022
145067,0.114672389
145068,0.109106716
145069,0.110922408
145070,0.109047063
145071,0.110862283
145072,0.112677267
145073,0.112646616
145074,0.11077033
145075,0.112584613
145076,0.114398663
145077,0.118057882
145078,0.119871469
145079,0.127221029
145080,0.130879558
145081,0.13638326
145082,0.140041335
145083,0.145544584
145084,0.145511406
145085,0.147323405
145086,0.14544438
145087,0.141719734
145088,0.147221869
145089,0.156414587
145090,0.156380084
145091,0.154499963
145092,0.152619628
145093,0.148893677
145094,0.154394517
145095,0.161740546
145096,0.163550164
145097,0.157977971
145098,0.159787173
145099,0.146832965
145100,0.141260155
145101,0.143068745
145102,0.139340932
145103,0.131922119
145104,0.12819391
145105,0.135537908
145106,0.141036311
145107,0.144689121
145108,0.144650938
145109,0.133540163
145110,0.133501603
145111,0.122390455
145112,0.124196926
145113,0.118621613
145114,0.122273123
145115,0.11485205
145116,0.111121602
145117,0.107390979
145118,0.105505584
145119,0.099929217
145120,0.096198081
145121,0.099848381
145122,0.099807714
145123,0.094230683
145124,0.096035092
145125,0.103375544
145126,0.097798035
145127,0.095911172
145128,0.095869556
145129,0.086600786
145130,0.095785874
145131,0.104970814
145132,0.104928606
145133,0.101195454
145134,0.102998363
145135,0.095574131
145136,0.097376765
145137,0.097333863
145138,0.095445429
145139,0.08063906
145140,0.05660556
145141,0.038108135
145142,0.034373791
145143,0.04909333
145144,0.071194352
145145,0.100676858
145146,0.152304055
145147,0.259293156
145148,0.405035557
145149,0.554468649
145150,0.689138429
145151,0.803508696
145152,0.880970847
145153,0.903070879
145154,0.860581789
145155,0.736894975
145156,0.539392041
145157,0.325280407
145158,0.162839896
145159,0.072369918
145160,0.046488871
145161,0.055670348
145162,0.070387941
145163,0.105404856
145164,0.136730888
145165,0.140375831
145166,0.131102891
145167,0.118139072
145168,0.114402181
145169,0.108819816
145170,0.110618981
145171,0.105036474
145172,0.103144699
145173,0.099407456
145174,0.091979347
145175,0.090087375
145176,0.091886142
145177,0.084457846
145178,0.084411093
145179,0.086209684
145180,0.088008218
145181,0.087961298
145182,0.087914325
145183,0.082331099
145184,0.085974826
145185,0.087773105
145186,0.091416739
145187,0.087678725
145188,0.080249866
145189,0.076511767
145190,0.076464429
145191,0.081953255
145192,0.085596642
145193,0.085549193
145194,0.08550171
145195,0.085454195
145196,0.087252049
145197,0.090895275
145198,0.08900227
145199,0.094490842
145200,0.092597787
145201,0.088859308
145202,0.09619321
145203,0.09799089
145204,0.099788552
145205,0.099740796
145206,0.101538424
145207,0.103336038
145208,0.105133639
145209,0.105085828
145210,0.108728809
145211,0.11237178
145212,0.110478543
145213,0.112276101
145214,0.119609857
145215,0.125098209
145216,0.13243196
145217,0.139765711
145218,0.143408662
145219,0.147051615
145220,0.150694572
145221,0.156182935
145222,0.163516705
145223,0.167159682
145224,0.174493469
145225,0.174445663
145226,0.185470273
145227,0.190958693
145228,0.201983329
145229,0.205626377
145230,0.209269442
145231,0.209221722
145232,0.220246425
145233,0.225734945
145234,0.236759687
145235,0.234866646
145236,0.236664429
145237,0.240307636
145238,0.247641668
145239,0.256821126
145240,0.262309809
145241,0.264107717
145242,0.262214852
145243,0.264012817
145244,0.267656211
145245,0.271299635
145246,0.276788491
145247,0.274895776
145248,0.267466891
145249,0.260038039
145250,0.250763819
145251,0.252562036
145252,0.250669487
145253,0.24139537
145254,0.235812089
145255,0.224692643
145256,0.220954835
145257,0.215371663
145258,0.213479329
145259,0.200514628
145260,0.193086167
145261,0.183812344
145262,0.18007476
145263,0.181873416
145264,0.178135909
145265,0.170707639
145266,0.161434008
145267,0.155851217
145268,0.153959266
145269,0.157603556
145270,0.150175483
145271,0.15012905
145272,0.148237257
145273,0.144500103
145274,0.142608388
145275,0.146252915
145276,0.151742882
145277,0.148005886
145278,0.144268928
145279,0.142377411
145280,0.144176734
145281,0.149666897
145282,0.149620897
145283,0.147729535
145284,0.149529014
145285,0.143946928
145286,0.149437284
145287,0.151236877
145288,0.151191108
145289,0.149299976
145290,0.149254282
145291,0.145517824
145292,0.151008406
145293,0.156499024
145294,0.160144279
145295,0.158253369
145296,0.154517094
145297,0.154471655
145298,0.159962455
145299,0.159917087
145300,0.161717156
145301,0.159826458
145302,0.154244993
145303,0.154199764
145304,0.15784537
145305,0.161491009
145306,0.163291281
145307,0.161400785
145308,0.161355722
